experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8121HTb	20220712 024136	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.295417030436744	0.998902659454959	847	18971	555	0.206379820553147	9220	13220000	99
8121HTb	20220712 024156	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186991136408035	0.999661637122079	34	2802	240	0.238654561599493	6826	13454000	100
8121HTb	20220712 024212	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299428049008026	0.999204240221845	2010	12553	263	0.207789560727576	9430	13730000	101
8121HTb	20220712 024226	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.298810503305406	0.992787757859769	2018	9780	136	0.199769386493642	10072	14408000	102
8121HTb	20220712 024332	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105370673225037	0.998522846914945	1123	6455	1514	0.216010609632423	9214	14906000	103
8121HTb	20220712 024440	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0111831924968821	0.102072146125407	640	5848	1582	0.203622180233054	9666	15054000	104
8121HTb	20220712 024458	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.29873124055122	0.999926854827883	411	5737	83	0.270173762136714	7290	13230000	105
8121HTb	20220712 024509	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299659751776238	0.997943808482296	34	13466	87	0.221519200507691	9780	13380000	106
8121HTb	20220712 024535	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.264480192188126	0.102877050611443	18	18778	584	0.231024345648147	8078	12682000	107
8121HTb	20220712 024709	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0104585041798418	0.107362234640303	2024	9802	2442	0.240103651764891	8436	13284000	108
8121HTb	20220712 024729	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.286723938570095	0.994891491452392	25	17429	511	0.249372396422938	7890	12870000	109
8121HTb	20220712 024841	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102175870233651	0.616503296921084	2022	1575	1150	0.209512548158383	8680	15560000	110
8121HTb	20220712 024856	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299961806762023	0.102193190198384	2023	4253	118	0.162290026836507	11306	14974000	111
8121HTb	20220712 024908	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.299978064509808	0.103085559517335	2023	6213	47	0.217901366022582	8978	13702000	112
8121HTb	20220712 025045	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.010182175475327	0.998816825000386	1080	13056	3028	0.258323977389106	8008	12752000	113
8121HTb	20220712 025058	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.298798445297257	0.998989255534988	2022	2999	63	0.199055592094984	8958	14922000	114
8121HTb	20220712 025111	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.210372219718169	0.990083740365552	2017	7670	91	0.258976596748735	7838	14122000	115
8121HTb	20220712 025135	575	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102921084042697	0.983248182773093	2021	19295	300	0.190855151104593	11610	10830000	116
