experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTg	20220721 153043	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0329651544528315	0.356926278260187	496	2424	504	0.212867150437142	8534	15946000	96
8122HTg	20220721 153113	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0260180492182029	0.206607415454113	336	1617	645	0.185673122933663	9348	15972000	97
8122HTg	20220721 153144	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0274407963909092	0.531188464308623	1236	2252	328	0.200508311966509	9274	15806000	98
8122HTg	20220721 153236	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0326442867373233	0.525532423345721	346	804	657	0.131812873107643	8958	15642000	99
8122HTg	20220721 153358	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0109850170271588	0.418906798879383	1522	1982	1645	0.191350572497113	9072	15768000	100
8122HTg	20220721 153425	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0522086130194017	0.564538552975981	1229	818	171	0.182451942770647	9232	16328000	101
8122HTg	20220721 153440	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0491446247948799	0.161797974102665	134	1428	185	0.191500829902025	9330	16110000	102
8122HTg	20220721 153502	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0476142189699691	0.282780457741232	1478	1856	354	0.153384323114566	10932	16428000	103
8122HTg	20220721 153528	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0315775253153639	0.150556218930753	731	2356	649	0.200736879669403	8976	15864000	104
8122HTg	20220721 153550	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0583337388578569	0.406481129418127	27	1410	256	0.22702853520118	7490	15070000	105
8122HTg	20220721 153638	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0390639212190756	0.583152529244311	248	726	477	0.122433989440748	9614	15826000	106
8122HTg	20220721 153709	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0368635775712784	0.576166540210368	1641	811	223	0.196224794620429	8638	16202000	107
8122HTg	20220721 153728	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0460015944403247	0.123042018698412	462	2240	158	0.198438817418695	9096	15024000	108
8122HTg	20220721 153758	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0318584087401745	0.267072442611679	724	1860	603	0.208605186709009	8470	16010000	109
8122HTg	20220721 153849	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0211299221011577	0.460485370748094	242	2336	919	0.203470496498796	8744	15736000	110
8122HTg	20220721 153903	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.056423491917958	0.149912043355405	347	987	138	0.212500144747483	8250	15990000	111
8122HTg	20220721 153922	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0513564946162282	0.315147737071151	1204	964	157	0.218511410637408	7988	15292000	112
8122HTg	20220721 153947	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0592313138035592	0.522246701172087	386	2089	277	0.223954586477008	8026	14894000	113
8122HTg	20220721 154033	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0209585203388218	0.591041644133567	1411	1660	504	0.196734624033437	9012	16308000	114
8122HTg	20220721 154054	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0544691577580874	0.378505434794002	445	569	117	0.203404690712731	8488	15872000	115
8122HTg	20220721 154132	785	49403	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0367718972150469	0.432464933017269	1313	2016	630	0.17042627754235	9992	16048000	116
