experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTf	20220718 215542	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.124225503577115	0.563124464816041	731	12061	378	0.158119318604395	12284	14596000	49
8122HTf	20220718 215606	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.144812719912427	0.164488068650709	1431	15019	713	0.167954833647866	11910	13770000	50
8122HTf	20220718 215803	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0324243605790776	0.513292195390165	1963	15051	2829	0.169993288201585	11878	14522000	51
8122HTf	20220718 215832	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.114807162203032	0.995964059002022	1677	3908	225	0.236839221487054	7992	14088000	52
8122HTf	20220718 215925	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0343821227557934	0.544028218840365	1248	2276	656	0.191705554613567	9170	14950000	53
8122HTf	20220718 220015	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158583915213298	0.497974649444339	1615	21896	1092	0.188993388775002	10696	14024000	54
8122HTf	20220718 220037	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.273160389013879	0.396578101772489	744	2666	250	0.228107200350563	6906	13494000	55
8122HTf	20220718 220102	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112206823701614	0.421873312736605	1695	11795	407	0.205782401759014	9664	14216000	56
8122HTf	20220718 220143	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.278406481280332	0.532507430415251	1495	24757	960	0.200154424324464	10294	13466000	57
8122HTf	20220718 220209	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187473186505814	0.482023982235603	319	523	113	0.100377084595818	8762	14998000	58
8122HTf	20220718 220232	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.291661255173522	0.856334283117973	1015	11766	243	0.218062391226467	8940	13260000	59
8122HTf	20220718 220243	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199757800772574	0.130008793261764	1643	1196	56	0.124816300740101	13248	14232000	60
8122HTf	20220718 220303	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.216477587099927	0.202459480938455	1160	3166	329	0.149114620151	10080	13920000	61
8122HTf	20220718 220413	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0461444241195428	0.948382064583665	505	7727	1175	0.205629466318657	9224	15136000	62
8122HTf	20220718 220440	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.16616908954659	0.271732241935167	2014	1044	356	0.0939606415487119	7560	13920000	63
8122HTf	20220718 220502	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.292349479592764	0.469711741302046	1697	21518	384	0.200611344991184	10712	14008000	64
