experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTd	20220715 133506	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19142908101805	0.218210928347707	826	14404	343	0.201077724846907	8484	12396000	78
8122HTd	20220715 133602	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.172122491179092	0.799812874208856	1413	1209	293	0.0429776465514413	9720	13200000	79
8122HTd	20220715 133641	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0760486777373869	0.982837307361607	1646	11906	335	0.203750756584162	8918	13402000	80
8122HTd	20220715 133657	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0841820908234385	0.175879165340634	882	1414	71	0.200166246112466	8640	13680000	81
8122HTd	20220715 133711	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.284822707121426	0.33169325672877	165	12752	56	0.199678792773333	9290	13150000	82
8122HTd	20220715 133928	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162786827228358	0.901632195077906	1880	19234	2066	0.200406866431727	9090	12990000	83
8122HTd	20220715 134013	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.166364004997425	0.792488310616324	1185	595	94	0.097323556989763	9758	14002000	84
8122HTd	20220715 134040	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.250931328122965	0.642167845299724	1048	24480	247	0.20580142357283	8776	12344000	85
8122HTd	20220715 134109	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.147886458912087	0.730735204925574	645	14180	221	0.186116705824613	10120	13040000	86
8122HTd	20220715 134145	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194055452555923	0.77025847955551	1773	1473	119	0.163222006149201	8190	12330000	87
8122HTd	20220715 134220	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15126593116293	0.926589186676079	890	11036	185	0.216219981310862	8138	13102000	88
8122HTd	20220715 134317	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.05878059130118	0.853748968570563	1685	13511	654	0.194147742950053	9302	13378000	89
8122HTd	20220715 134338	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.220023097622341	0.341383242442389	690	12356	219	0.222106521911411	8196	13044000	90
8122HTd	20220715 134403	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.213615910685533	0.517671355470899	70	21807	237	0.19711242385793	9068	13372000	91
8122HTd	20220715 134415	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.234803677840768	0.138259828108992	1870	6872	86	0.165310101056414	10720	13760000	92
8122HTd	20220715 134429	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.116626269021591	0.187329562072479	1056	4995	75	0.210110931465734	8590	13610000	93
8122HTd	20220715 134504	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101831751971706	0.858515521227312	487	18443	342	0.181618365497574	10092	12948000	94
8122HTd	20220715 134619	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.247153190251286	0.486229236009857	1889	871	714	0.000233673792930337	9750	13050000	95
8122HTd	20220715 134639	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.197588089538186	0.333622198364511	1157	24997	259	0.183701375198391	9806	12514000	96
8122HTd	20220715 134659	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226625391579771	0.518765215917537	1265	13350	99	0.156829599816874	11660	13300000	97
8122HTd	20220715 134728	785	96807	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0784380913625192	0.321540998298954	364	7243	394	0.219842071835179	7730	13390000	98
